,oof_proba
198,0.5708144011432494
199,0.6880085959585209
200,0.7382016146851736
201,0.5617651801734583
202,0.5285737874717118
203,0.6404484140505253
204,0.47134974429136084
205,0.6798154090460473
206,0.738409629338259
207,0.4819074709967765
208,0.6799855180656066
209,0.5931487679891234
210,0.8036794091208229
211,0.7787899873439744
212,0.6582213362056872
213,0.67540483991981
214,0.5894636919571438
215,0.6853285286790536
216,0.653041786653031
217,0.3890807449503316
218,0.7712047276736476
219,0.7180790733889062
220,0.3839359688200088
221,0.7443789097317063
222,0.7605814369755454
223,0.8214405468028385
224,0.6833038475670211
225,0.624399803477804
226,0.617277792929231
227,0.6316118674088813
228,0.5509148723408301
229,0.6414439593294821
230,0.40086938845697684
231,0.5963475431849721
232,0.5527470516138517
233,0.8054417300536458
234,0.6411926838618316
235,0.36945376827101417
236,0.5225863065817047
237,0.6338527468915911
238,0.7368960314163356
239,0.7664911669197279
240,0.5862452264012318
241,0.45062567674249765
242,0.6142654427940216
243,0.8409434365073439
244,0.6121486091119462
245,0.5770745002917795
246,0.7891802993703433
247,0.6503589971790437
248,0.857831310825335
249,0.8352097276340664
250,0.5537898729262912
251,0.5041686669870092
252,0.752338687440236
253,0.5680867867008625
254,0.7082637666139686
255,0.5370321874575027
256,0.7793332000084048
257,0.8479838765772245
258,0.6281859658504081
259,0.5126178833400655
260,0.671895609233047
261,0.5382169049487466
262,0.7443511096038097
263,0.41425420265549595
264,0.6776776276370556
265,0.6834912464798512
266,0.5595973389044095
267,0.7394950703210122
268,0.7314913468999715
269,0.8323837528821022
270,0.27052030606800387
271,0.7295934300256386
272,0.5826618656261915
273,0.7320458074599429
274,0.6176717933552721
275,0.4128948994454439
276,0.8411714179193581
277,0.49716698924594216
278,0.7483509293013029
279,0.5820017097366412
280,0.6639600872436557
281,0.6361765806126775
282,0.7657472053434622
283,0.2723065765451042
284,0.48780092261724095
285,0.7920209102789328
286,0.737336431940991
287,0.7838928658426338
288,0.6649139258222649
289,0.6926290466664108
290,0.6740844995285088
291,0.351876254550393
292,0.8493877849058841
293,0.7935183110209831
294,0.6029918131958957
295,0.8627489167944725
296,0.8267345417459737
297,0.34295496776969825
298,0.7255712604963414
299,0.5376582337467704
300,0.5888469002575747
301,0.6485354589387556
302,0.26574061024731865
303,0.5504542390107146
304,0.8360797674116007
305,0.8317918416522648
306,0.5514793451585575
307,0.7021430491437625
308,0.5365964992203044
309,0.6849361635732605
310,0.4655326394198429
311,0.5704961937522601
312,0.5745394139536388
313,0.5482967509641508
314,0.6858576792899047
315,0.45050905965494864
316,0.7673263810335186
317,0.647080674272826
318,0.7420894229175066
319,0.7540825389665818
320,0.5552107312419808
321,0.6743641978029553
322,0.5539213810277134
323,0.7736537498771207
324,0.5463242610297845
325,0.5194898809802705
326,0.6884144057484352
327,0.6183513502869296
328,0.7811883038556136
329,0.6436769200139182
330,0.742002883485194
331,0.5068512921556481
332,0.7701147236128826
333,0.7985202283034607
334,0.7677848474849777
335,0.42997722716376374
336,0.7069084932449151
337,0.8583545630221108
338,0.6943719992960012
339,0.7548613001934548
340,0.6939577252005865
341,0.609539557997137
342,0.5439561114905984
343,0.41895360675931537
344,0.7712685250280229
345,0.8716990960056673
346,0.8140245509793086
347,0.5022212246786303
348,0.7831305915641776
349,0.7035410534168584
350,0.7652668509915115
351,0.4513811197223977
352,0.5488795638434514
353,0.7066633225306541
354,0.6152883233560382
355,0.7253190878051263
356,0.4111749584738867
357,0.7528454825297326
358,0.4387458521885422
359,0.6663056481352052
360,0.819147572411827
361,0.8756767591874965
362,0.3371672957550104
363,0.6166885747247788
364,0.7432912072807504
365,0.538719780522573
366,0.7977403932382177
367,0.40710204589026483
368,0.4070768898611402
369,0.43407947132732005
370,0.6576108777363131
371,0.7380720339407857
372,0.5761736285810165
373,0.34078888641283156
374,0.8417617905082995
375,0.644892538873275
376,0.7247487475440358
377,0.4292901213301876
378,0.7301740269026432
379,0.41715452456099583
380,0.8261343556009294
381,0.7263994994228348
382,0.7544418077228973
383,0.6304930149652155
384,0.6325605141488599
385,0.7696156655052867
386,0.47886095752482427
387,0.534387171640154
388,0.6060263806925652
389,0.8380854318907849
390,0.7046857841696778
391,0.6807029081630114
392,0.5987792196650494
393,0.6738604486520476
394,0.7660567457751138
395,0.6448456073114203
396,0.4699864791450509
397,0.5955480638706465
398,0.6427392537675886
399,0.6100000879417178
400,0.6999276571675533
401,0.37188136133845656
402,0.4677683783305454
403,0.6399328195893913
404,0.8148812125070493
405,0.6152070209528508
406,0.6372246706778636
407,0.5419307949623511
408,0.6248964093389591
409,0.531856099786006
410,0.7736056016124921
411,0.6974605455526625
412,0.753674468116467
413,0.44223682063541075
414,0.6748308091901769
415,0.37916008034964105
416,0.6482044670992235
417,0.8280550770236456
418,0.6758764317195842
419,0.5626002516180528
420,0.7992973940248276
421,0.37350625124326575
422,0.6029175420492909
423,0.8319362742531317
424,0.846929300421914
425,0.5768149104729654
426,0.5068733891514713
427,0.7569257787819967
428,0.44888333560624344
429,0.7534903589306351
430,0.8600794623689756
431,0.6557184924204952
432,0.6179567508875122
433,0.8089480008693677
434,0.6839949381220636
435,0.5447425402142105
436,0.6826032908436824
437,0.8145128664512148
438,0.7924500992134274
439,0.43559204035724974
440,0.5195565061931835
441,0.6925175269984083
442,0.8058684380566454
443,0.805024931615678
444,0.5950234540075775
445,0.820445571740669
446,0.511220997061868
447,0.6425840983919799
448,0.6906702962724938
449,0.4758414256748077
450,0.7999801999106982
451,0.7776520976993117
452,0.34075813098972507
453,0.723005506887608
454,0.7134697437222532
455,0.7642940591475105
456,0.7142515514282131
457,0.6919503347633353
458,0.7054178393797294
459,0.711984356379916
460,0.17006784243978196
461,0.6669655125438367
462,0.6503660817905236
463,0.540818117225089
464,0.7352584666106173
465,0.6893994086045321
466,0.7396443128322101
467,0.8079555721956586
468,0.8217458392787611
469,0.45134265941511786
470,0.3256477257073166
471,0.6932694037626821
472,0.8346402872942074
473,0.7033513528778135
474,0.8406018856625662
475,0.7835220651455946
476,0.7532134254487838
477,0.7897992719254872
478,0.6162938511339601
479,0.5646627790448614
480,0.7813031782950742
481,0.8009572109525402
482,0.5347994756366169
483,0.5192793864366436
484,0.4533036158978721
485,0.6737028071434797
486,0.8975893707099877
487,0.6414868610696981
488,0.8231170791393755
489,0.2791777333531709
490,0.6441232850708197
491,0.8494754676206945
492,0.6185233200495924
493,0.6804768974922621
494,0.5197500483862436
495,0.6284925998330815
496,0.48230972761834884
497,0.831800666959654
498,0.7174232763416322
499,0.6665407832671479
500,0.8037629050260598
501,0.2694050187770817
502,0.7962249810084009
503,0.6179341379119696
504,0.810420404616259
505,0.6760096908591706
506,0.8443388717163612
507,0.5802983033193506
508,0.7780808686650387
509,0.2804262473196914
510,0.6685640040500644
511,0.7084010398025893
512,0.7556613623796468
513,0.781754124166491
514,0.7022606513558601
515,0.8693626560438776
516,0.625566476746954
517,0.5618814204885902
518,0.7191974586499736
519,0.8788541909829213
520,0.7502174456596995
521,0.7723920409157042
522,0.8235230618316687
523,0.6951402276546723
524,0.7168306158926445
525,0.8647631399603524
526,0.5630086747123327
527,0.8616608976659499
528,0.38084627925521897
529,0.7747035963447019
530,0.43510373566160415
531,0.3109335262937932
532,0.7691932260513168
533,0.4264966130010845
534,0.7243901372596337
535,0.32476020151016244
536,0.8171321362498531
537,0.8343491716894393
538,0.8201964267056632
539,0.7504880420942609
540,0.5321764717365183
541,0.7760255473513926
542,0.6441105519849508
543,0.8190985838893416
544,0.57587878747875
545,0.22720844336402507
546,0.49507145572595174
547,0.8242682622183052
548,0.7486898714449444
549,0.7500192931265252
550,0.47547848638589835
551,0.804701021143153
552,0.49234983279460864
553,0.5726189396089333
554,0.7435461761980425
555,0.6486971258699554
556,0.6166464032400215
557,0.5414014321842648
558,0.7745778801700827
559,0.602242888510049
560,0.5251776583915048
561,0.4341007022327227
562,0.666921086313712
563,0.33766415357977675
564,0.5318607331802753
565,0.5346010368202997
566,0.20823027937162458
567,0.6812592623967696
568,0.5322605276970581
569,0.884339828541506
570,0.53727957894739
571,0.7346119760490168
572,0.4409624380162083
573,0.6616123283618179
574,0.4680992842151081
575,0.25780701934590045
576,0.6018520352307538
577,0.8053672351603309
578,0.5950086128360474
579,0.7227057830340353
580,0.44811184887348166
581,0.47170481165729117
582,0.7570863657838467
583,0.672958143094343
584,0.7980032178090998
585,0.6906943724463535
586,0.675214673191076
587,0.5868581152106569
588,0.3516270119736845
589,0.2754445547119061
590,0.7861799988319869
591,0.564449851287856
592,0.6103959401138439
593,0.41464676022047514
594,0.49606776501265265
595,0.38864208817538115
596,0.6558541034085505
597,0.6311576775654395
598,0.8392964696595385
599,0.5487412742393462
600,0.2719061622080618
601,0.520600415653676
602,0.8057690771763498
603,0.6855415293661948
604,0.5639859149097927
605,0.5316016164491321
606,0.6872398202210233
607,0.7460307430569635
608,0.6983200738559321
609,0.4372412741609629
610,0.4249978672109834
611,0.6027253067254608
612,0.3236382046984144
613,0.8154054732253849
614,0.3986240675467558
615,0.7028883326800297
616,0.6581357670398935
617,0.7228233854331971
618,0.5108432508923173
619,0.5224321595935749
620,0.736765606318124
621,0.8500315128588778
622,0.4648331892986254
623,0.5176714479815161
624,0.7791947741594264
625,0.4746193190680093
626,0.6646635450444115
627,0.7405541906405776
628,0.7906396601014269
629,0.5811126640434464
630,0.7091467172996934
631,0.5702340022643728
632,0.7926234423352366
633,0.7071045568550629
634,0.598127549429482
635,0.5980987241554342
636,0.358751947073713
637,0.4825967742027181
638,0.3325981929037642
639,0.643529569679321
640,0.38704830868048756
641,0.4965652785597108
642,0.800727294955094
643,0.7442318981085897
644,0.8846375949903713
645,0.5840832414187134
646,0.203338092461602
647,0.5219604165630318
648,0.7472220161544556
649,0.7802161313852773
650,0.6872586928023947
651,0.4021111437065623
652,0.7005193020965008
653,0.8087643414004912
654,0.6984604005416944
655,0.5185753148575929
656,0.5170497032634073
657,0.6016981869817118
658,0.7171123108538411
659,0.7248420075455975
660,0.7407547435674491
661,0.2864598508195811
662,0.8087301252991013
663,0.6914732493175733
664,0.7900097798514685
665,0.5693497360563736
666,0.7331408675490815
667,0.37825692261524635
668,0.6806989913128195
669,0.49937842249470077
670,0.8545082117578169
671,0.4129342468192885
672,0.58409732216106
673,0.8030825139937038
674,0.41186026835640843
675,0.6001568417892009
676,0.43090301155400945
677,0.8105241147978093
678,0.32238698543140576
679,0.7481587841805429
680,0.5722964829863646
681,0.8223270793378921
682,0.3492180902156405
683,0.7035420583353198
684,0.49511674408499146
685,0.8399289212570185
686,0.6399609126562245
687,0.7091065251014366
688,0.6674764787281726
689,0.7869827397625768
690,0.51331976102714
691,0.8246787510584822
692,0.7794746250020722
693,0.2945620220325252
694,0.7573608993644785
695,0.6998511929659568
696,0.814200556384867
697,0.5335371451308493
698,0.7868106970512228
699,0.6714505347236043
700,0.7621081699697271
701,0.7284490899406183
702,0.5643684096077382
703,0.5707848111666579
704,0.2845491013572712
705,0.8466228539080202
706,0.7898207607648654
707,0.809138420639116
708,0.6202401722708376
709,0.6256095547127629
710,0.29143209686527205
711,0.3859047722506251
712,0.6949756880093046
713,0.7277893646486889
714,0.816135538414397
715,0.37664292919426
716,0.8064548888854007
717,0.7381700297157205
718,0.7513862087377461
719,0.45111814390869576
720,0.6214136392723109
721,0.30659303016781786
722,0.6635207106692281
723,0.539760665105433
724,0.6974786103712456
725,0.7562332638115962
726,0.7315226410264547
727,0.4373348148976639
728,0.5724563097133017
729,0.7037267635922337
730,0.5116392890469423
731,0.7470374625158309
732,0.7339688025180573
733,0.6193481379030421
734,0.6608007100683038
735,0.6185312481037963
736,0.7868695682509944
737,0.6979484811785935
