,oof_proba
171,0.8568996424267773
172,0.6653633045626215
173,0.4740282034370745
174,0.7285136980860536
175,0.7684604249624832
176,0.39597285687522177
177,0.1543870972360411
178,0.853055111131453
179,0.6586038965909993
180,0.7189396559870442
181,0.6060834626357694
182,0.7638616584524174
183,0.6464196243279472
184,0.756601492121528
185,0.5780651130496113
186,0.8016088499976123
187,0.8960012508237678
188,0.6716975598287064
189,0.5672898334119443
190,0.6144182823500236
191,0.6355598084172392
192,0.5509702098144467
193,0.5232761882418349
194,0.5323559100995147
195,0.706875929625421
196,0.44964644302292067
197,0.7716952982243921
198,0.5835658602030784
199,0.7392528211052878
200,0.745958842277101
201,0.5500753969437808
202,0.5502702630374129
203,0.7007434700337678
204,0.535754350314349
205,0.6846940763884696
206,0.7226118817882106
207,0.5006173014871701
208,0.7325272847730093
209,0.6226481463062126
210,0.8368614856674469
211,0.7879576336717375
212,0.7123869248943089
213,0.7131404580797562
214,0.6056418468839195
215,0.675226596208131
216,0.6849776217666943
217,0.3101165022056316
218,0.7744825260993811
219,0.7350850529720172
220,0.3879293638511108
221,0.7620659169744407
222,0.7622671858278892
223,0.8153778711793963
224,0.7370475929447733
225,0.6260203841155749
226,0.6405653373674107
227,0.5850589107428437
228,0.6176890313784771
229,0.7118819284729467
230,0.3663334738947467
231,0.6407153009708152
232,0.5323963695341408
233,0.7532426012617351
234,0.5771002434395539
235,0.27955043387599654
236,0.4826300758012597
237,0.5899482486250007
238,0.7722024366687152
239,0.8189195658798741
240,0.6254792278165525
241,0.45317092104535395
242,0.6411693743180571
243,0.8445949988681105
244,0.5417588953051078
245,0.5747123446805857
246,0.7517025006603827
247,0.6958597737838461
248,0.827372091917057
249,0.8118799903532772
250,0.5688480524749148
251,0.5840384518733919
252,0.8249098047657967
253,0.5605086281551699
254,0.712862857284174
255,0.5649281478694522
256,0.7599840326478444
257,0.8501881419805567
258,0.6625741107004179
259,0.5150877539196033
260,0.6548614154159408
261,0.5569194021475627
262,0.7395179905775056
263,0.4089729760836335
264,0.6837082715863876
265,0.7000100017225687
266,0.5474134747246536
267,0.7618908130338438
268,0.7607655531800936
269,0.878805918887698
270,0.22774525981383098
271,0.7252180419587512
272,0.594989016000181
273,0.7618912005638272
274,0.6851845684606742
275,0.40739851994061393
276,0.8496473425911027
277,0.5188349944699638
278,0.7435157261748927
279,0.556036115947015
280,0.7166797486964368
281,0.6280829442024103
282,0.7895005710555754
283,0.29116738519611884
284,0.4797413566686881
285,0.7286161628335662
286,0.7856447412393924
287,0.8496014532107505
288,0.6747318044359837
289,0.675379905925779
290,0.7118497351753998
291,0.35850787821310537
292,0.8551598016783644
293,0.7385630638048566
294,0.558559339379804
295,0.9107025295561897
296,0.8213024953434067
297,0.33588748926905354
298,0.7113446096538191
299,0.4959213372040045
300,0.6007691489320834
301,0.6651002105316461
302,0.3275054704679613
303,0.4940782481158494
304,0.8632587330611878
305,0.8558610531372306
306,0.6103621487013371
307,0.7142286244608893
308,0.5558222227768278
309,0.6888687160399001
310,0.4486266347036244
311,0.5662894498310402
312,0.5745927851720685
313,0.5590963589970379
314,0.6925325293913642
315,0.41053300454273495
316,0.8047693391477674
317,0.6370865295992576
318,0.8068836535995357
319,0.8056862146807425
320,0.5323329308862739
321,0.6841410235737614
322,0.5548489505659541
323,0.8251394630667097
324,0.5511663223398809
325,0.4786670047476595
326,0.6837327643371962
327,0.596930663061305
328,0.8419824537417735
329,0.6381407689010086
330,0.6677779330020222
331,0.4401686979192102
332,0.7094712686339114
333,0.8510134682427986
334,0.774265142604936
335,0.42629753114860414
336,0.732511282119835
337,0.8981075609748738
338,0.6614339965108206
339,0.7797326133000781
340,0.6769504066936067
341,0.6438146514490006
342,0.5247044291109144
343,0.39825455129235376
344,0.7859336627108471
345,0.8430975702906263
346,0.8157167598129915
347,0.5947273013015592
348,0.716514016362763
349,0.7831025898050339
350,0.7764578250442682
351,0.49719784595141886
352,0.5845296396762683
353,0.7786302322750658
354,0.6379171386437024
355,0.69961411484322
356,0.381608848218059
357,0.737066064877263
358,0.46777770123354134
359,0.670847245750446
360,0.8214230612084957
361,0.884146584797015
362,0.32252772634480703
363,0.6617400305584334
364,0.756767588933855
365,0.571360693150449
366,0.7302253991809279
367,0.4108573547579555
368,0.4556890492128446
369,0.47488548625772076
370,0.6297035382627917
371,0.7481474629583273
372,0.6523422049325702
373,0.34382216960616013
374,0.802885526840825
375,0.5770320521675847
376,0.745605943606531
377,0.5128007330247787
378,0.6916391069151733
379,0.40274071197529837
380,0.842981483450903
381,0.7124438965437531
382,0.7450770579837803
383,0.6530610312207631
384,0.6231463194806387
385,0.797335536972692
386,0.4616866993065204
387,0.42034946073000407
388,0.6426201847355595
389,0.861537160022966
390,0.7442120971692223
391,0.7076494504266437
392,0.6093469820834707
393,0.6175228503156462
394,0.7727222512112247
395,0.6632567385408759
396,0.47110032789602785
397,0.6390133243207712
398,0.6515275762114546
399,0.6037213900752081
400,0.7249436006058778
401,0.35044764915368826
402,0.5006340299835841
403,0.6623801463965032
404,0.8057954237148397
405,0.664158507006724
406,0.579338187304159
407,0.5777916061259815
408,0.7164941915107921
409,0.5696605664210355
410,0.822620353092715
411,0.6815678595076721
412,0.806127057495852
413,0.40720167245110606
414,0.6699271329931932
415,0.42101305757201174
416,0.5942030656084468
417,0.8354927800394923
418,0.6798596782438777
419,0.564630542731883
420,0.8281718766146525
421,0.3050421135568769
422,0.5244195376399897
423,0.8105819744129519
424,0.8572322210931353
425,0.54535079429978
426,0.4509193192468691
427,0.7548860712818631
428,0.4428814890586506
429,0.7437161537386878
430,0.839554687938833
431,0.63751700277532
432,0.5986162265269963
433,0.760297558896524
434,0.7091231135616477
435,0.5480381851362355
436,0.7126119420582834
437,0.8797871777726247
438,0.7489666473367392
439,0.45405998511471707
440,0.5363836640464419
441,0.6983065064071783
442,0.8511964705026116
443,0.7865393559733256
444,0.6470427163434473
445,0.8336681177790849
446,0.5035194272949435
447,0.6453382677512615
448,0.7054236076967555
449,0.4278284200372152
450,0.7928646552657957
451,0.7921270707643171
452,0.3118975741512272
453,0.7412298781848765
454,0.7587038752301163
455,0.7422454958706439
456,0.7104407079173235
457,0.7001757321809787
458,0.7356447888101894
459,0.6993033491597348
460,0.1300431844527517
461,0.6836403963675816
462,0.6611707984805751
463,0.6529473565620216
464,0.7494012832059107
465,0.6861505326254844
466,0.7523502178264602
467,0.8397621039120807
468,0.8313079987703217
469,0.4490015092720886
470,0.3295233338111733
471,0.7240399092432478
472,0.8379706261635871
473,0.7812030290236744
474,0.8501844693123616
475,0.837722182282393
476,0.7303095988445866
477,0.8310826562441511
478,0.6533304532640172
479,0.6900081065828025
480,0.7436148415604388
481,0.7960049487323115
482,0.5585309068299799
483,0.6011793780622398
484,0.5084638302717431
485,0.7048700928650058
486,0.8463208701981669
487,0.710132407649011
488,0.798108755731124
489,0.2576882309503365
490,0.6344074337335451
491,0.8676748512603514
492,0.5459118178254242
493,0.6698158360419628
494,0.5346622543981181
495,0.5890644540445147
496,0.5213782618507347
497,0.7981000208849118
498,0.7450237902063935
499,0.6702376624275935
500,0.8618071372003099
501,0.25432267608656955
502,0.8125856661060198
503,0.5488490865119063
504,0.8316035261716331
505,0.760446256095789
506,0.8391058922552064
507,0.6258647260544349
508,0.7963779046297857
509,0.2207501004391525
510,0.6660661397966405
511,0.6091950434330091
512,0.7673734715215252
513,0.8395979319396192
514,0.7570002626422214
515,0.8726262177092275
516,0.6663249925561893
517,0.5715581080239482
518,0.7325615094892844
519,0.8886946877155554
520,0.7750515354966334
521,0.7979495414331164
522,0.7425668004236713
523,0.6896936923468493
524,0.698622186613839
525,0.8384521331400396
526,0.5782226464871609
527,0.8143884925668148
528,0.35172614823619786
529,0.7722465162345751
530,0.43326508279958953
531,0.2296430266595982
532,0.7813665180733208
533,0.40228783553169806
534,0.706235112802018
535,0.30370735921736774
536,0.8263957953125984
537,0.8858628563761265
538,0.8189991296095883
539,0.7664706672666614
540,0.5989572479662267
541,0.7862017733925699
542,0.6349982808731601
543,0.7975142573634015
544,0.6363527938055402
545,0.18897193354023148
546,0.4411910719963882
547,0.7989612818604487
548,0.7522347530304506
549,0.6878663237844869
550,0.44897892079618196
551,0.813613108230715
552,0.4927215778932069
553,0.6084700612174945
554,0.7753116069084749
555,0.6714347358504493
556,0.6201520747678424
557,0.531695043644502
558,0.752888118971847
559,0.6128615698144833
560,0.6165175999189049
561,0.4951102863347049
562,0.6918383346394743
563,0.3798002866104067
564,0.5417550016772475
565,0.467001294703251
566,0.21280857823896127
567,0.6928886418705114
568,0.5068752424648831
569,0.8849528669502076
570,0.5734953971414274
571,0.7575160689604605
572,0.47194345166059987
573,0.7096885351864233
574,0.42491791491191694
575,0.24260868159309465
576,0.6473498880205056
577,0.7647896986634052
578,0.6070135386866184
579,0.7275463726439557
580,0.41657586822383186
581,0.4672703465408262
582,0.7890745475769779
583,0.7077902544407555
584,0.785512472335941
585,0.7721433287581666
586,0.7164012556589542
587,0.6480752026594641
588,0.3192178782941676
589,0.29287247242696074
590,0.805590504964419
591,0.5084455071607976
592,0.6676132564244173
593,0.49642349312093936
594,0.48429933281731985
595,0.40467268659212674
596,0.5861981966884531
597,0.5982381220642552
598,0.757344818858502
599,0.5781687369537618
600,0.271976093022065
601,0.5006097352695452
602,0.8170602973483213
603,0.704690964617255
604,0.5464505351503257
605,0.4684570836591294
606,0.664522901143844
607,0.7377331266556724
608,0.7133853513352842
609,0.4249038517686394
610,0.3725566586334503
611,0.6118108066863627
612,0.2917386760887173
613,0.8181676504805087
614,0.3928553558932254
615,0.6377715102013959
616,0.6710132611785431
617,0.6912929421753915
618,0.5305482424093724
619,0.4658725567754053
620,0.7090582182068197
621,0.8871814983649571
622,0.3998549890786739
623,0.5155584519506502
624,0.7757974230303143
625,0.4357519778787414
626,0.709370776459868
627,0.76443537546176
628,0.837483297943302
629,0.48191539678872786
630,0.6808947888394219
631,0.5764990543633575
632,0.8166142666895787
633,0.675860259074007
634,0.6899183352800808
635,0.6059374910401807
636,0.33970492821108234
637,0.4464141386161281
638,0.323222198785085
639,0.6703372694716976
640,0.3611753848481101
641,0.4897307054009503
642,0.817037489762521
643,0.7769831959372573
644,0.8880702981962546
645,0.5468714331426965
646,0.16091699338353954
647,0.5843529392415536
648,0.7376948510621789
649,0.8172535814510631
650,0.690574290561367
651,0.3848544270075693
652,0.732591952261418
653,0.7615530090417852
654,0.7585079067951107
655,0.4475249813352475
656,0.5440568622750698
657,0.6731599183651341
658,0.7379817532475317
659,0.7277717036423235
660,0.7625289851900557
661,0.20641635988233736
662,0.847492122307305
663,0.7313135424542653
664,0.8127871757445139
665,0.6125982891393799
666,0.7571836780689642
667,0.4088202803744917
668,0.6853722068007351
669,0.5056357012139087
670,0.8574857919848963
671,0.44950042422706726
672,0.5983443081340797
673,0.8177431914971013
674,0.38725863241615277
675,0.5884034823149198
676,0.3887036948983561
677,0.8091581875833527
678,0.35494143523766086
679,0.742194999564429
680,0.5718143782961189
681,0.8358951592269109
682,0.31538617030536686
683,0.7069242666729896
684,0.5016574998811976
685,0.8302862587514077
686,0.5983849579157104
687,0.7052136590221977
688,0.6635534094416303
689,0.7171678485550974
690,0.5399461771873025
691,0.8387875093868631
692,0.7638380889447095
693,0.30039782103594054
694,0.7631722900272265
695,0.7684155052869922
696,0.8242858464435496
697,0.5352606415398753
698,0.8061715047189907
699,0.7078511502140773
700,0.7929591780435397
701,0.6012267873717764
702,0.5498875137156821
703,0.5643003665306111
704,0.2832930174319814
705,0.825463708995518
706,0.7128649711791631
707,0.8342459287348287
708,0.6896996212147652
709,0.6290490646539494
710,0.2908833676137109
711,0.310588747808592
712,0.7340584350231568
713,0.6835093927689933
714,0.8464855330216313
715,0.38575178692632595
716,0.8096539808287219
717,0.7465634539375211
718,0.7792860953422915
719,0.4321943565429843
720,0.6383232019486504
721,0.2744205367701792
722,0.6926635559044959
723,0.5333814173005391
724,0.673428027434047
725,0.7470690979118053
726,0.740677141935685
727,0.457239821244196
728,0.618852733592029
729,0.6496228069077934
730,0.5149153931357777
731,0.7352368280799261
732,0.6642883853348136
733,0.6287440067878904
734,0.7153836355231074
735,0.6474332056957405
736,0.7717583426646615
737,0.6836081511511358
